genre_name,subgenre_name,provider_name,subgenre_percentage
Reality,Docu-soap,TV4 Sverige HD,0.0036449830827155042
Reality,Reality,TV4 Sverige HD,0.9963550169172845
Humor & Satire,Humor,TV4 Sverige HD,1.0
Kultur & Historie,Historie,TV4 Sverige HD,0.07910943492988749
Kultur & Historie,Magasin,TV4 Sverige HD,0.4711670101470037
Kultur & Historie,Religion,TV4 Sverige HD,0.44972355492310884
Børn & Ungdom,Skolebørn,TV4 Sverige HD,1.0
Natur & Videnskab,Miljø,TV4 Sverige HD,0.3039462135099148
Natur & Videnskab,Natur,TV4 Sverige HD,0.11182729568836318
Natur & Videnskab,Teknik,TV4 Sverige HD,0.5842264908017221
Reality,Docu-soap,MTV HD,0.12616610319428154
Reality,Reality,MTV HD,0.8738338968057184
Musik,Populærmusik,MTV HD,1.0
Underholdning,Talentshow,MTV HD,3.8510075088054265e-06
Underholdning,Underholdning,MTV HD,0.9999961489924912
Humor & Satire,Humor,MTV HD,1.0
Dokumentar,Musik,MTV HD,0.566332960179114
Dokumentar,Samfund,MTV HD,0.433667039820886
Fritid,Hus & Have,MTV HD,1.0
Film,Kortfilm,MTV HD,1.0
Livsstil,Kendisser,MTV HD,1.0
Dokumentar,Samfund,6'eren,1.0
Reality,Docu-soap,6'eren,0.15811996869918174
Reality,Reality,6'eren,0.8418800313008182
Film,Action,6'eren,0.40192062474580226
Film,Dokumentar,6'eren,0.005199711178901346
Film,Drama,6'eren,0.14034146189080932
Film,Fantasy,6'eren,0.04190051087750675
Film,Gyser,6'eren,0.007729330847510996
Film,Komedie,6'eren,0.18383625147937108
Film,Krimi,6'eren,0.01590039894486941
Film,Romantik,6'eren,0.002690979268935062
Film,Science Fiction,6'eren,0.046839888664117715
Film,Thriller,6'eren,0.14686883874243892
Film,Western,6'eren,0.0067720033597371545
Fritid,Hobby,6'eren,0.07374749833366735
Fritid,Hus & Have,6'eren,0.01120509797210171
Fritid,Madlavning,6'eren,0.005203850219158321
Fritid,Motor,6'eren,0.9098435534750726
Natur & Videnskab,Natur,6'eren,1.0
Underholdning,Quiz,6'eren,0.0023607002764137485
Underholdning,Underholdning,6'eren,0.9976392997235862
Sport,Cykling,6'eren,0.04107999345499882
Sport,Fodbold,6'eren,0.7148219205498068
Sport,Golf,6'eren,0.009105238478944242
Sport,Motorcykelsport,6'eren,0.023569557020567258
Sport,Motorsport,6'eren,0.0009874013837882715
Sport,Sejlads,6'eren,0.0001083412158340254
Sport,Sportsdokumentar,6'eren,0.003037158780014591
Sport,Sportsmagasin,6'eren,0.14883523309082533
Sport,Tennis,6'eren,0.0584551560252207
Serier,Action,6'eren,0.36417523873598906
Serier,Drama,6'eren,0.4979381677095519
Serier,Komedie,6'eren,0.137886593554459
Kultur & Historie,Historie,6'eren,1.0
Livsstil,Shopping,6'eren,1.0
Underholdning,Quiz,BBC Brit HD,0.7511174142544871
Underholdning,Talentshow,BBC Brit HD,0.10082178164441848
Underholdning,Talkshow,BBC Brit HD,0.10282847674996967
Underholdning,Underholdning,BBC Brit HD,0.045232327351124715
Dokumentar,Kriminalprogram,BBC Brit HD,0.007385374598014583
Dokumentar,Samfund,BBC Brit HD,0.9926146254019854
Reality,Reality,BBC Brit HD,1.0
Humor & Satire,Humor,BBC Brit HD,1.0
Fritid,Antikviteter,BBC Brit HD,0.001088795395485436
Fritid,Hus & Have,BBC Brit HD,0.0013009689192939626
Fritid,Motor,BBC Brit HD,0.9686279917388085
Fritid,Rejseprogram,BBC Brit HD,0.028982243946412026
Nyheder & Aktualitet,Aktuelt,BBC Brit HD,0.5660462684246972
Nyheder & Aktualitet,Samfund,BBC Brit HD,0.43395373157530276
Kultur & Historie,Civilisation,BBC Brit HD,1.0
Natur & Videnskab,Natur,BBC Brit HD,1.0
Livsstil,Livsstil,BBC Brit HD,1.0
Sport,Cykling,DR Event 3,0.1267670354107284
Sport,EM,DR Event 3,0.38641786092369923
Sport,Generelt,DR Event 3,0.2974000329430313
Sport,Motorsport,DR Event 3,0.07879791268451723
Sport,Ridning,DR Event 3,0.11061715803802388
Dokumentar,Raportage,DR Event 3,1.0
Sport,Amerikansk fodbold,TV 2 Sport X,0.005180426946356157
Sport,Anden sport,TV 2 Sport X,0.009330418169174856
Sport,Badminton,TV 2 Sport X,0.0011609037855548016
Sport,Basketball,TV 2 Sport X,0.041222474531920156
Sport,Cykling,TV 2 Sport X,0.050860154316165126
Sport,Ekstremsport,TV 2 Sport X,0.00011465539679946382
Sport,Fodbold,TV 2 Sport X,0.4903316409685801
Sport,Hestevæddeløb,TV 2 Sport X,0.00014370414096203122
Sport,Håndbold,TV 2 Sport X,0.00292868966586963
Sport,Ishockey,TV 2 Sport X,0.00856868691895135
Sport,Motorsport,TV 2 Sport X,0.00032397476174109683
Sport,Sejlads,TV 2 Sport X,0.0007794201521802909
Sport,Sportsdokumentar,TV 2 Sport X,0.002151609172489136
Sport,Sportsmagasin,TV 2 Sport X,0.10876190846434526
Sport,Tennis,TV 2 Sport X,0.22607104519624568
Sport,VM,TV 2 Sport X,0.008789286477184887
Sport,Vintersport,TV 2 Sport X,0.04328100093547997
Nyheder & Aktualitet,Magasin,TV 2 Sport X,0.1958699787094545
Nyheder & Aktualitet,Politik,TV 2 Sport X,0.8041300212905456
Film,Dokumentar,TV 2 Sport X,1.0
Serier,Action,TV3+ HD,0.16509059656363037
Serier,Drama,TV3+ HD,0.03869794510913559
Serier,Komedie,TV3+ HD,0.021339726881409577
Serier,Krimi,TV3+ HD,0.7723763007216768
Serier,Thriller,TV3+ HD,0.0024954307241476046
Film,Action,TV3+ HD,0.3930829764508472
Film,Animation,TV3+ HD,0.002209944371899482
Film,Dokumentar,TV3+ HD,0.003541939500445307
Film,Drama,TV3+ HD,0.1238491732865527
Film,Familiefilm,TV3+ HD,0.0007288095005057281
Film,Fantasy,TV3+ HD,0.024452573505119014
Film,Gyser,TV3+ HD,0.0013259212988644938
Film,Komedie,TV3+ HD,0.24022778502560518
Film,Krig,TV3+ HD,0.013319667066725436
Film,Krimi,TV3+ HD,0.020662239751224765
Film,Science Fiction,TV3+ HD,0.04001532199503723
Film,Thriller,TV3+ HD,0.09752267354470043
Film,Western,TV3+ HD,0.039060974702473
Sport,Fodbold,TV3+ HD,0.5778851898161972
Sport,Ishockey,TV3+ HD,0.0030734040897839364
Sport,Motorsport,TV3+ HD,0.16255190449243861
Sport,Sportsdokumentar,TV3+ HD,0.004198798308112247
Sport,Sportsmagasin,TV3+ HD,0.2513379801160591
Sport,Vintersport,TV3+ HD,0.0009527231774089438
Reality,Docu-soap,TV3+ HD,0.33841971709134755
Reality,Reality,TV3+ HD,0.6615802829086525
Underholdning,Underholdning,TV3+ HD,1.0
Natur & Videnskab,Natur,TV3+ HD,1.0
Kultur & Historie,Historie,TV3+ HD,0.9016266931471746
Kultur & Historie,Magasin,TV3+ HD,0.09837330685282546
Nyheder & Aktualitet,Aktuelt,TV3+ HD,1.0
Dokumentar,Samfund,TV3+ HD,1.0
Fritid,Hus & Have,TV3+ HD,1.0
Livsstil,Kendisser,TV3+ HD,1.0
Sport,Anden sport,Eurosport HD,0.1935631022647344
Sport,Brydning,Eurosport HD,0.00017390908485937786
Sport,Bueskydning,Eurosport HD,0.002146187773207754
Sport,Curling,Eurosport HD,0.015285970247473206
Sport,Cykling,Eurosport HD,0.3236864001500557
Sport,Dans,Eurosport HD,0.00020208765530771143
Sport,Ekstremsport,Eurosport HD,0.0067413471680885725
Sport,Esport,Eurosport HD,0.00014744155331256192
Sport,Fodbold,Eurosport HD,0.0014217726778140301
Sport,Generelt,Eurosport HD,0.00018498793419568875
Sport,Golf,Eurosport HD,0.012309246788871285
Sport,Ishockey,Eurosport HD,0.00042530286090087453
Sport,Kampsport,Eurosport HD,0.0020143728427282175
Sport,Motorcykelsport,Eurosport HD,0.01018034519316981
Sport,Motorsport,Eurosport HD,0.04088508763154844
Sport,Nyheder,Eurosport HD,1.292207747256224e-06
Sport,OL,Eurosport HD,8.998283545978076e-05
Sport,Powerboat sejlads,Eurosport HD,3.576066665953154e-05
Sport,Ridning,Eurosport HD,0.01046703952456959
Sport,Sejlads,Eurosport HD,0.008198210753772818
Sport,Skøjteløb,Eurosport HD,0.000653332537569601
Sport,Sportsmagasin,Eurosport HD,0.025910045480865763
Sport,Sportsnyheder,Eurosport HD,0.00019594294309103861
Sport,Tennis,Eurosport HD,0.33064076122539093
Sport,Vandsport,Eurosport HD,0.0018202448346389783
Sport,Vintersport,Eurosport HD,0.01261982516396712
Underholdning,Quiz,Eurosport HD,1.0
Nyheder & Aktualitet,Aktuelt,DR 2 Syn,0.010635110493616425
Nyheder & Aktualitet,Magasin,DR 2 Syn,0.9639937206900704
Nyheder & Aktualitet,Nyheder,DR 2 Syn,0.005117019466358124
Nyheder & Aktualitet,Politik,DR 2 Syn,0.011653029404691153
Nyheder & Aktualitet,Samfund,DR 2 Syn,0.008601119945263856
Dokumentar,Dokumentar,DR 2 Syn,0.009825061220792203
Dokumentar,Kriminalprogram,DR 2 Syn,0.02026835159343546
Dokumentar,Musik,DR 2 Syn,0.018814484769559357
Dokumentar,Raportage,DR 2 Syn,0.10368528008035442
Dokumentar,Samfund,DR 2 Syn,0.8474068223358585
Kultur & Historie,Arkitektur,DR 2 Syn,0.05321895597261291
Kultur & Historie,Civilisation,DR 2 Syn,0.09574622291465443
Kultur & Historie,Film,DR 2 Syn,0.004462546364668979
Kultur & Historie,Historie,DR 2 Syn,0.5356613448464821
Kultur & Historie,Kultur,DR 2 Syn,0.16047520341632446
Kultur & Historie,Kunst,DR 2 Syn,0.005200728939132419
Kultur & Historie,Magasin,DR 2 Syn,0.07095262881390964
Kultur & Historie,Religion,DR 2 Syn,0.07428236873221505
Natur & Videnskab,Natur,DR 2 Syn,0.8392456987608367
Natur & Videnskab,Teknik,DR 2 Syn,0.10685711382439927
Natur & Videnskab,Videnskab,DR 2 Syn,0.05389718741476407
Underholdning,Quiz,DR 2 Syn,0.1557206523282298
Underholdning,Talentshow,DR 2 Syn,0.010437644917091303
Underholdning,Underholdning,DR 2 Syn,0.833841702754679
Sport,Anden sport,DR 2 Syn,0.03165481844991442
Sport,EM,DR 2 Syn,0.148686372762086
Sport,Fodbold,DR 2 Syn,0.41191775806553094
Sport,Generelt,DR 2 Syn,0.06038121205246858
Sport,Håndbold,DR 2 Syn,0.18906554336642314
Sport,Ishockey,DR 2 Syn,0.005776507317166374
Sport,Ridning,DR 2 Syn,0.08696561209204465
Sport,Rugby,DR 2 Syn,0.004619451790129579
Sport,Sejlads,DR 2 Syn,0.0016930237562465514
Sport,Sportsdokumentar,DR 2 Syn,0.007766390677026657
Sport,Sportsmagasin,DR 2 Syn,0.024516797566925846
Sport,Tennis,DR 2 Syn,0.02695651210403727
Serier,Drama,DR 2 Syn,0.49462320686559064
Serier,Komedie,DR 2 Syn,0.0450939549099955
Serier,Krimi,DR 2 Syn,0.2813043358030934
Serier,Miniserie,DR 2 Syn,0.030426638870814187
Serier,Thriller,DR 2 Syn,0.1485518635505063
Reality,Docu-soap,DR 2 Syn,0.6360235449974407
Reality,Reality,DR 2 Syn,0.36397645500255926
Livsstil,Kendisser,DR 2 Syn,0.6981936603814765
Livsstil,Livsstil,DR 2 Syn,0.29475356200634345
Livsstil,Sundhed,DR 2 Syn,0.007052777612180087
Musik,Andet musik,DR 2 Syn,0.7128171845520344
Musik,Jazz,DR 2 Syn,0.014438685256970629
Musik,Klassisk,DR 2 Syn,0.1622619184275358
Musik,Opera,DR 2 Syn,0.008529876643502372
Musik,Populærmusik,DR 2 Syn,0.00046210856902342037
Musik,Religiøse sange,DR 2 Syn,0.10149022655093348
Film,Action,DR 2 Syn,0.06340035459328686
Film,Animation,DR 2 Syn,0.002862659817526062
Film,Dokumentar,DR 2 Syn,0.05663200214557476
Film,Drama,DR 2 Syn,0.5306491648501729
Film,Fantasy,DR 2 Syn,0.017159458645412528
Film,Komedie,DR 2 Syn,0.06956915252096244
Film,Krig,DR 2 Syn,0.024505996424312566
Film,Krimi,DR 2 Syn,0.034521789336855915
Film,Musical,DR 2 Syn,0.005042046584020202
Film,Romantik,DR 2 Syn,0.024284865894138932
Film,Science Fiction,DR 2 Syn,0.010651999648896113
Film,Thriller,DR 2 Syn,0.08716600329761748
Film,Western,DR 2 Syn,0.07355450624122324
Fritid,Hobby,DR 2 Syn,0.06570193849614774
Fritid,Hus & Have,DR 2 Syn,0.0555368317260557
Fritid,Madlavning,DR 2 Syn,0.26604375540751884
Fritid,Rejseprogram,DR 2 Syn,0.6127174743702777
Humor & Satire,Humor,DR 2 Syn,1.0
Børn & Ungdom,Familieserie,DR 2 Syn,1.0
Natur & Videnskab,Miljø,Ekstrakanalen,0.023566304991651917
Natur & Videnskab,Natur,Ekstrakanalen,0.9744664765438712
Natur & Videnskab,Videnskab,Ekstrakanalen,0.0019672184644768764
Reality,Docu-soap,Ekstrakanalen,0.38727050356614556
Reality,Reality,Ekstrakanalen,0.6127294964338544
Fritid,Hobby,Ekstrakanalen,0.14913420987461856
Fritid,Hus & Have,Ekstrakanalen,0.06170052026846578
Fritid,Rejseprogram,Ekstrakanalen,0.7891652698569157
Underholdning,Underholdning,Ekstrakanalen,1.0
Dokumentar,Dokumentar,Ekstrakanalen,0.00041634625688449816
Dokumentar,Kriminalprogram,Ekstrakanalen,0.06757432742766249
Dokumentar,Samfund,Ekstrakanalen,0.932009326315453
Kultur & Historie,Kultur,Ekstrakanalen,1.0
Livsstil,Sundhed,Ekstrakanalen,1.0
Børn & Ungdom,Animation,Ekstrakanalen,0.9551438993394333
Børn & Ungdom,Blandede bolcher,Ekstrakanalen,0.02849439131949282
Børn & Ungdom,Småbørn,Ekstrakanalen,0.01636170934107385
Sport,Anden sport,Ekstrakanalen,0.029109450107383417
Sport,Fodbold,Ekstrakanalen,0.5137555440756816
Sport,Generelt,Ekstrakanalen,0.0007652602397294205
Sport,Håndbold,Ekstrakanalen,0.1082191723492171
Sport,Ishockey,Ekstrakanalen,0.037312239194150575
Sport,Motorsport,Ekstrakanalen,0.12701001771277373
Sport,Sportsdokumentar,Ekstrakanalen,0.01306548586818376
Sport,Sportsmagasin,Ekstrakanalen,0.17076283045288043
Nyheder & Aktualitet,Samfund,Ekstrakanalen,1.0
Film,Familiefilm,Ekstrakanalen,1.0
Film,Action,V Film Hits,0.15307930909458614
Film,Animation,V Film Hits,0.006681117183438388
Film,Dokumentar,V Film Hits,0.009787998398622003
Film,Drama,V Film Hits,0.4469925923505939
Film,Familiefilm,V Film Hits,0.0074858899098568235
Film,Fantasy,V Film Hits,0.0305501787767668
Film,Gyser,V Film Hits,0.009373546477295566
Film,Komedie,V Film Hits,0.09027283521728516
Film,Krig,V Film Hits,0.010530030222830904
Film,Krimi,V Film Hits,0.0407804262863776
Film,Musical,V Film Hits,0.010994554210343793
Film,Romantik,V Film Hits,0.029415830689777284
Film,Science Fiction,V Film Hits,0.03054326428384578
Film,Thriller,V Film Hits,0.11357101028769813
Film,Western,V Film Hits,0.009941416610681703
Dokumentar,Samfund,V Film Hits,1.0
Dokumentar,Dokumentar,3Sat,0.0039081003487479995
Dokumentar,Kriminalprogram,3Sat,0.0029689114384495487
Dokumentar,Musik,3Sat,0.006070495185469336
Dokumentar,Raportage,3Sat,0.17056024403842715
Dokumentar,Samfund,3Sat,0.8164922489889059
Film,Action,3Sat,0.03393798945766589
Film,Dokumentar,3Sat,0.005578920311495362
Film,Drama,3Sat,0.3375524150849992
Film,Familiefilm,3Sat,0.006802061013136176
Film,Fantasy,3Sat,0.037605763865190524
Film,Gyser,3Sat,0.004301588673215471
Film,Komedie,3Sat,0.15141167389944798
Film,Kortfilm,3Sat,0.001680468268277358
Film,Krig,3Sat,0.001795624008635399
Film,Krimi,3Sat,0.22340103782966764
Film,Musical,3Sat,0.0025101754468189186
Film,Musik,3Sat,0.0009886184386858844
Film,Romantik,3Sat,0.009283676371726392
Film,Science Fiction,3Sat,0.0019433675419723451
Film,Thriller,3Sat,0.10193901029774258
Film,Western,3Sat,0.07926760949132286
Serier,Drama,3Sat,0.3528379192329943
Serier,Fantasy,3Sat,0.08256107834877843
Serier,Komedie,3Sat,0.007302312150773545
Serier,Krimi,3Sat,0.34602877859179193
Serier,Miniserie,3Sat,0.14299195346524926
Serier,Thriller,3Sat,0.06827795821041256
Kultur & Historie,Arkitektur,3Sat,0.011790182868142445
Kultur & Historie,Film,3Sat,0.03700698920125574
Kultur & Historie,Filosofi,3Sat,0.013694954371148255
Kultur & Historie,Historie,3Sat,0.11643986616208699
Kultur & Historie,Kultur,3Sat,0.22210555356791922
Kultur & Historie,Kunst,3Sat,0.034976870631749216
Kultur & Historie,Litteratur,3Sat,0.010515926006177909
Kultur & Historie,Magasin,3Sat,0.5458600194508413
Kultur & Historie,Religion,3Sat,0.007609637740678965
Nyheder & Aktualitet,Aktuelt,3Sat,0.04094340210530459
Nyheder & Aktualitet,Magasin,3Sat,0.008190484311889444
Nyheder & Aktualitet,Nyheder,3Sat,0.819204221760499
Nyheder & Aktualitet,Politik,3Sat,0.007651776914461137
Nyheder & Aktualitet,Samfund,3Sat,0.03244379650143573
Nyheder & Aktualitet,Vejret,3Sat,0.018596474541360757
Nyheder & Aktualitet,Økonomi,3Sat,0.07296984386504929
Fritid,Antikviteter,3Sat,0.006901121787286411
Fritid,Hobby,3Sat,0.012472086797831105
Fritid,Hus & Have,3Sat,0.016456246088470256
Fritid,Madlavning,3Sat,0.016084736224841304
Fritid,Rejseprogram,3Sat,0.9480858091015709
Livsstil,Forbrugerprogram,3Sat,0.22125578188295458
Livsstil,Kendisser,3Sat,0.1344449392363605
Livsstil,Livsstil,3Sat,0.5199564742724164
Livsstil,Sundhed,3Sat,0.12434280460826845
Natur & Videnskab,Miljø,3Sat,0.007819207139434221
Natur & Videnskab,Natur,3Sat,0.8478522156388394
Natur & Videnskab,Teknik,3Sat,0.12323724197643822
Natur & Videnskab,Undervisning,3Sat,0.0027909375892317093
Natur & Videnskab,Videnskab,3Sat,0.018300397656056445
Underholdning,Diverse,3Sat,0.1296670220695772
Underholdning,Talentshow,3Sat,0.07311314078672995
Underholdning,Talkshow,3Sat,0.2522668729890643
Underholdning,Underholdning,3Sat,0.5449529641546286
Musik,Andet musik,3Sat,0.09674967477258442
Musik,Jazz,3Sat,0.020768267548881558
Musik,Klassisk,3Sat,0.3365835773554017
Musik,Musical,3Sat,0.004431375797233497
Musik,Opera,3Sat,0.09602735320915412
Musik,Populærmusik,3Sat,0.4454397513167447
Humor & Satire,Humor,3Sat,1.0
Sport,Sportsmagasin,3Sat,1.0
Reality,Docu-soap,3Sat,1.0
Børn & Ungdom,Blandede bolcher,3Sat,1.0
Nyheder & Aktualitet,Aktuelt,TV2/Nord Salto,0.008120388838126432
Nyheder & Aktualitet,Magasin,TV2/Nord Salto,0.051705362631482975
Nyheder & Aktualitet,Nyheder,TV2/Nord Salto,0.9200829087022638
Nyheder & Aktualitet,Politik,TV2/Nord Salto,0.016939636780171623
Nyheder & Aktualitet,Samfund,TV2/Nord Salto,0.0031517030479551286
Natur & Videnskab,Miljø,TV2/Nord Salto,0.0723831353938101
Natur & Videnskab,Natur,TV2/Nord Salto,0.8666694017347389
Natur & Videnskab,Videnskab,TV2/Nord Salto,0.06094746287145092
Dokumentar,Kriminalprogram,TV2/Nord Salto,0.007273534026546338
Dokumentar,Raportage,TV2/Nord Salto,0.9708620217107466
Dokumentar,Samfund,TV2/Nord Salto,0.021864444262707044
Fritid,Antikviteter,TV2/Nord Salto,0.007596707600010983
Fritid,Hobby,TV2/Nord Salto,0.25502564626177204
Fritid,Hus & Have,TV2/Nord Salto,0.4365257166195327
Fritid,Madlavning,TV2/Nord Salto,0.1992452414129211
Fritid,Rejseprogram,TV2/Nord Salto,0.10160668810576316
Livsstil,Kendisser,TV2/Nord Salto,0.218808489599887
Livsstil,Livsstil,TV2/Nord Salto,0.22952024374997498
Livsstil,Sundhed,TV2/Nord Salto,0.551671266650138
Kultur & Historie,Historie,TV2/Nord Salto,0.08423525313219325
Kultur & Historie,Kultur,TV2/Nord Salto,0.880520775913296
Kultur & Historie,Kunst,TV2/Nord Salto,0.012880577020933431
Kultur & Historie,Litteratur,TV2/Nord Salto,0.02106368213866937
Kultur & Historie,Magasin,TV2/Nord Salto,0.0012997117949079093
Sport,Fodbold,TV2/Nord Salto,0.025860750540060026
Sport,Generelt,TV2/Nord Salto,0.09898223565172116
Sport,Golf,TV2/Nord Salto,0.04155819547417889
Sport,Hestevæddeløb,TV2/Nord Salto,0.04344629706056657
Sport,Motorcykelsport,TV2/Nord Salto,0.142454959387261
Sport,Motorsport,TV2/Nord Salto,0.5615401353720483
Sport,Ridning,TV2/Nord Salto,0.025407561177752565
Sport,Sportsdokumentar,TV2/Nord Salto,0.06074986533641157
Musik,Andet musik,TV2/Nord Salto,0.541244528006977
Musik,Klassisk,TV2/Nord Salto,0.3691365435692402
Musik,Populærmusik,TV2/Nord Salto,0.08961892842378286
Underholdning,Quiz,TV2/Nord Salto,0.15339945676728697
Underholdning,Talentshow,TV2/Nord Salto,0.08361637777529726
Underholdning,Underholdning,TV2/Nord Salto,0.7629841654574158
Film,Action,V Film Action,0.5438005570918856
Film,Animation,V Film Action,0.0029640509439069927
Film,Dokumentar,V Film Action,0.003649095682346999
Film,Drama,V Film Action,0.05924246388638046
Film,Familiefilm,V Film Action,0.007807197162636719
Film,Fantasy,V Film Action,0.05774265916952237
Film,Gyser,V Film Action,0.021235166094549358
Film,Komedie,V Film Action,0.0590327087498656
Film,Krig,V Film Action,0.00027962912273165913
Film,Krimi,V Film Action,0.01637548362431661
Film,Science Fiction,V Film Action,0.10048150012967084
Film,Thriller,V Film Action,0.12348555681620736
Film,Western,V Film Action,0.003903931525979494
Serier,Drama,TV3 Puls HD,0.010004530613033871
Serier,Krimi,TV3 Puls HD,0.9899271903220185
Serier,Miniserie,TV3 Puls HD,5.765260913053025e-05
Serier,Science Fiction,TV3 Puls HD,1.0626455817066354e-05
Reality,Docu-soap,TV3 Puls HD,0.10944158213064424
Reality,Reality,TV3 Puls HD,0.8905584178693557
Underholdning,Talkshow,TV3 Puls HD,0.6823514717119542
Underholdning,Underholdning,TV3 Puls HD,0.3176485282880458
Fritid,Hus & Have,TV3 Puls HD,0.6060120698993524
Fritid,Madlavning,TV3 Puls HD,0.39398793010064764
Dokumentar,Kriminalprogram,TV3 Puls HD,0.0958039599599697
Dokumentar,Raportage,TV3 Puls HD,0.06811966799263261
Dokumentar,Samfund,TV3 Puls HD,0.8360763720473977
Livsstil,Forbrugerprogram,TV3 Puls HD,0.28362596061536616
Livsstil,Livsstil,TV3 Puls HD,0.6838250259556263
Livsstil,Sundhed,TV3 Puls HD,0.032549013429007484
Film,Action,TV3 Puls HD,0.005895469372752636
Film,Dokumentar,TV3 Puls HD,0.0036195222707816298
Film,Drama,TV3 Puls HD,0.37887232984090063
Film,Familiefilm,TV3 Puls HD,0.032030395528610506
Film,Fantasy,TV3 Puls HD,0.01835826017266369
Film,Komedie,TV3 Puls HD,0.2056855184051061
Film,Krimi,TV3 Puls HD,0.005151679655924015
Film,Musical,TV3 Puls HD,0.004484097551444312
Film,Romantik,TV3 Puls HD,0.32526913069560726
Film,Thriller,TV3 Puls HD,0.019499956017887045
Film,Western,TV3 Puls HD,0.0011336404883221145
Musik,Andet musik,TV3 Puls HD,1.0
Natur & Videnskab,Natur,TV3 Puls HD,1.0
Børn & Ungdom,Familieserie,TV3 Puls HD,1.0
Nyheder & Aktualitet,Magasin,Ostjylland,0.5422126463700234
Nyheder & Aktualitet,Samfund,Ostjylland,0.4577873536299766
Dokumentar,Raportage,Ostjylland,1.0
Livsstil,Kendisser,Ostjylland,0.012299148887447044
Livsstil,Livsstil,Ostjylland,0.9877008511125529
Kultur & Historie,Film,ZDF HD,0.0032413763021373284
Kultur & Historie,Filosofi,ZDF HD,0.0018307015002566689
Kultur & Historie,Historie,ZDF HD,0.13387148245827876
Kultur & Historie,Kultur,ZDF HD,0.051380029206073624
Kultur & Historie,Kunst,ZDF HD,0.012893196975061283
Kultur & Historie,Litteratur,ZDF HD,0.009231256249277037
Kultur & Historie,Magasin,ZDF HD,0.7507982768878372
Kultur & Historie,Religion,ZDF HD,0.03675368042107811
Nyheder & Aktualitet,Aktuelt,ZDF HD,0.06464244158079752
Nyheder & Aktualitet,Magasin,ZDF HD,0.3664324380362893
Nyheder & Aktualitet,Nyheder,ZDF HD,0.49405994828422783
Nyheder & Aktualitet,Politik,ZDF HD,0.04115170105005562
Nyheder & Aktualitet,Samfund,ZDF HD,0.002023791472287596
Nyheder & Aktualitet,Vejret,ZDF HD,0.02995944826932471
Nyheder & Aktualitet,Økonomi,ZDF HD,0.001730231307017476
Natur & Videnskab,Miljø,ZDF HD,0.07333976863094072
Natur & Videnskab,Natur,ZDF HD,0.4664378232250955
Natur & Videnskab,Teknik,ZDF HD,0.2258864873832974
Natur & Videnskab,Videnskab,ZDF HD,0.23433592076066637
Underholdning,Quiz,ZDF HD,0.08814389842573937
Underholdning,Spil og Lotteri,ZDF HD,0.011646640810334676
Underholdning,Talentshow,ZDF HD,0.014609560208879487
Underholdning,Talkshow,ZDF HD,0.1987307806444954
Underholdning,Underholdning,ZDF HD,0.6868691199105511
Serier,Action,ZDF HD,0.001432695068366753
Serier,Animation,ZDF HD,0.00033187116928593853
Serier,Drama,ZDF HD,0.25588384923851265
Serier,Fantasy,ZDF HD,0.0008694902503444443
Serier,Komedie,ZDF HD,0.006272558917435579
Serier,Krimi,ZDF HD,0.7210567553065786
Serier,Miniserie,ZDF HD,0.0011658753329317102
Serier,Romantik,ZDF HD,0.004117625075785171
Serier,Thriller,ZDF HD,0.008822981640538928
Serier,Ungdom,ZDF HD,4.629800022021493e-05
Film,Action,ZDF HD,0.04779093976239228
Film,Animation,ZDF HD,0.0003355634049232903
Film,Dokumentar,ZDF HD,0.002206748283811389
Film,Drama,ZDF HD,0.23231911632944582
Film,Familiefilm,ZDF HD,0.016188181888826394
Film,Fantasy,ZDF HD,0.005285601973349763
Film,Gyser,ZDF HD,0.00378108978777609
Film,Komedie,ZDF HD,0.06158060713104849
Film,Kortfilm,ZDF HD,0.0004786881384862036
Film,Krig,ZDF HD,0.000655324587309523
Film,Krimi,ZDF HD,0.5188043819581435
Film,Romantik,ZDF HD,0.04003169394005978
Film,Science Fiction,ZDF HD,0.009965437819006221
Film,Thriller,ZDF HD,0.06000519584412673
Film,Western,ZDF HD,0.0005714291512945987
Fritid,Antikviteter,ZDF HD,0.7438833474964295
Fritid,Hobby,ZDF HD,0.0004875055058138648
Fritid,Hus & Have,ZDF HD,0.008490534844844496
Fritid,Madlavning,ZDF HD,0.24396478074118386
Fritid,Rejseprogram,ZDF HD,0.003173831411728294
Børn & Ungdom,Animation,ZDF HD,0.08896066297339093
Børn & Ungdom,Blandede bolcher,ZDF HD,0.05081714007166651
Børn & Ungdom,Børneserier,ZDF HD,0.0004602897806737583
Børn & Ungdom,Familieserie,ZDF HD,0.8350832675696092
Børn & Ungdom,Småbørn,ZDF HD,0.0001980979742521417
Børn & Ungdom,Undervisning,ZDF HD,0.024480541630407495
Dokumentar,Kriminalprogram,ZDF HD,0.22810542685927718
Dokumentar,Raportage,ZDF HD,0.12489542859160987
Dokumentar,Samfund,ZDF HD,0.6469991445491129
Livsstil,Forbrugerprogram,ZDF HD,0.31472448486014115
Livsstil,Kendisser,ZDF HD,0.03751048824055946
Livsstil,Livsstil,ZDF HD,0.634662763280961
Livsstil,Sundhed,ZDF HD,0.0131022636183383
Sport,Anden sport,ZDF HD,0.003514504577332987
Sport,EM,ZDF HD,0.008923328672821347
Sport,Fodbold,ZDF HD,0.3184679649699201
